feature,mentions,sentiment
Ripoff,15,0.07908220308211943
Rise,8,0.6335388545921887
Riser,34,0.8240238360577838
Risk,115,0.465351127355319
River,19,0.8365209992579797
Rm,6,0.7945472624366327
Rma,112,0.21533031083215196
Rms,17,0.7634597102756636
Road,387,0.721697945127711
Roadtrip,7,0.7384236394199044
Roav,8,0.8727180019504885
Robbery,6,0.2047601054655388
Robot,22,0.5485828424650456
Rock,239,0.8050002614708239
Rocker,15,0.6811332809234348
Rocket,25,0.6525571612198837
Rocketek,7,0.7442543405746359
Rockford,16,0.7211212987422186
Rockwell,6,0.9778208461454293
Rocky,6,0.8380301693881241
Rod,50,0.7076451034005732
Rode,11,0.6805244443490995
Rog,19,0.5873092504763534
Rokinon,9,0.865461852146028
Roku,171,0.6938675080891699
Role,8,0.5270095661508094
Roll,61,0.6851951458904564
Roller,34,0.7155572560811433
Rolling,12,0.45383081544423476
Rolls,7,0.7304125447740911
Rom,35,0.7021018630953871
Rome,8,0.8888090872205794
Ronin,7,0.9930950434396176
Roof,89,0.7250623847390629
Room,2028,0.7298073251210591
Roommate,23,0.7027199300502379
Roomy,54,0.89853960502606
Root,18,0.7349159552686615
Rope,21,0.852850504676878
Rose,32,0.7829315146118461
Rosewill,16,0.4776534816046478
Rotate,24,0.6546556242738006
Rotation,65,0.6125113613591217
Roto,6,0.2270746479431788
Round,40,0.46879847056552537
Rounter,6,0.36343019001651555
Route,121,0.6476200920246322
Router,1822,0.5471758614614052
Routine,27,0.6875580699405098
Routing,19,0.6961673998142176
Row,80,0.5137341565741735
Rowkin,12,0.618689162232234
Rpi,6,0.8078479797889789
Rpm,40,0.7475394184039033
Rtsp,10,0.47542301612556914
Rtx,22,0.7365690465310102
Rub,12,0.41344106107620365
Rubber,544,0.6663035168323123
Rubbish,12,0.020316906836039077
Rug,7,0.7615588773374579
Ruido,8,0.7170446200761944
Rule,41,0.5414668364425845
Rumble,7,0.5142471434748066
Rumor,8,0.8389317075561848
Run,310,0.6399179903119558
Runner,16,0.7635933781321
Running,45,0.6932413843266355
Runtime,6,0.6125423775229137
Rush,16,0.5140439705064637
Russia,7,0.5313176255274031
Rust,9,0.3514338904319124
Ryzen,42,0.7935391465573394
Rápida,6,0.6900222483091056
Sabertooth,7,0.9969182068889495
Sabrent,6,0.7710737569723278
Sacd,6,0.8207298848622789
Sack,9,0.8952052431381566
Sacrifice,11,0.8538213427025105
Sad,29,0.1698608679136418
Safari,18,0.5491748408458079
Safe,10,0.7988029862346593
Safety,101,0.6009904631716948
Sag,12,0.6555712626844373
Sailing,13,0.845722580578205
Sake,24,0.41970828357686213
Sale,383,0.6071199824987458
Salesman,6,0.6278973832571259
Salt,24,0.6427852718376622
Sample,58,0.7161690804252806
Samsung,1231,0.6255641583529523
Samsungs,11,0.6853536034997721
San,41,0.5161451590419591
Sand,41,0.6119629330187752
Sandbag,9,0.7936351467700055
Sandisk,103,0.584091329082476
Sandpaper,7,0.4862158168606194
Sandwich,7,0.6871191734847214
Sandy,17,0.9101314000590184
Sanity,11,0.6319111993123608
Sansa,66,0.6851483820598029
Santa,13,0.6145658932039694
Sanyo,14,0.5526988276791859
Sapphire,10,0.8056657207460376
Sas,7,0.5108277318067849
Sat,12,0.6740698450848868
Sata,158,0.6945065301605368
Satechi,29,0.7683145554278624
Satellite,146,0.77010060202983
Satisfaction,74,0.6481185868611598
Satisfecho,11,0.8393535788742487
Saturation,19,0.6490266620025259
Saturday,22,0.6519603005065371
Save,42,0.6020981097036773
Saver,83,0.8916794236048815
Saving,85,0.6849944947179585
Savvy,30,0.5492551522019009
Saw,7,0.8359233458925571
Saying,22,0.2279373005387077
Scale,54,0.5790955371186202
Scaling,6,0.5230346286358932
Scam,84,0.06501972551424322
Scan,58,0.48027374836338227
Scanner,84,0.7668647509327413
Scanning,16,0.5711212719852483
Scenario,49,0.6300882259419435
Scene,86,0.7072670169530093
Scenery,12,0.7481155297185372
Scent,9,0.7764351995008636
Schedule,78,0.5656130472179473
Scheduling,10,0.363748114136979
Scheme,25,0.7171815253753447
Schiit,9,0.9897808022053343
School,437,0.7667204013940082
Schooler,6,0.8397293649007528
Schooling,7,0.9766013972694054
Science,32,0.7499379858327302
Scion,13,0.6541840958659753
Scissor,23,0.783234331749238
Scope,67,0.7167753062152118
Score,52,0.6592375366842764
Scosche,9,0.37647161967146936
Scotch,13,0.5755775436544075
Scotland,6,0.9783286725481352
Scout,7,0.45055017340096776
Scrap,11,0.5177334054711867
Scratch,361,0.6072849027139989
Screen,4355,0.5955980374503449
Screening,8,0.538824636292702
Screensaver,9,0.5887240110379126
Screenshot,22,0.44532322843852773
Screw,874,0.6194138178024138
Screwdriver,91,0.6867774709551289
Scribe,26,0.796229936277646
Script,23,0.3474045358142694
Scroll,116,0.5316196328464591
Scrolling,22,0.5385313352433679
Scuba,6,0.6666065198684615
Scuff,20,0.6645175347221084
Sd,921,0.6302554922306574
Sdd,6,0.662172243600556
Sdhc,34,0.6431238327743759
Sdxc,9,0.6185409075373577
Sea,29,0.6634351555699611
Seagate,82,0.500577171831626
Seal,88,0.5767535274963765
Seam,79,0.49825436071381474
Search,225,0.5201237674248599
Searching,9,0.5378348121408231
Season,49,0.655128218921683
Seat,159,0.7940945288030906
Seating,8,0.830128447531024
Sec,111,0.5189098624089368
Second,1108,0.45613836859880946
Secret,7,0.5652628881590707
Section,214,0.6337630465131272
Sector,16,0.2538415495391746
Secure,15,0.8545472391473595
Security,800,0.5552566802116508
Seed,7,0.6477616200032311
Seeing,9,0.6901709207385365
Segment,29,0.6026777843563368
Seguridad,8,0.861210603339714
Seguro,8,0.5116882189468015
Select,12,0.6827403203982007
Selection,165,0.7701094815135355
Selector,22,0.6134728976017372
Self,225,0.6431569987044269
Selfie,31,0.7686182995725351
Sell,9,0.4304740230436437
Seller,1021,0.48299795614658836
Selling,54,0.6296740972630451
Semana,12,0.3480712686044474
Semester,8,0.7773157635165262
Semi,14,0.6380502621946756
Send,16,0.4870746577580576
Sender,9,0.5352633302439548
Senior,13,0.557406073279428
Sennheiser,33,0.7523450943271834
Sense,265,0.49490345100771177
Sensing,11,0.3753937730481001
Sensitive,9,0.8075587762157537
Sensitivity,259,0.53951730524835
Sensor,417,0.5984885368805155
Sentence,27,0.3306452333690012
Sentry,6,0.7503105166445797
Sep,8,0.3836565194069408
Separation,34,0.7352426943667952
Sept,26,0.323592404556201
September,86,0.2835100886918236
Sequence,28,0.6384782650940386
Ser,11,0.41053988310423767
Serial,14,0.4297132027942488
Series,281,0.6777384031478395
Server,273,0.6198529338401723
Service,2329,0.5177546596186039
Services,7,0.18840472669606761
Servicing,7,0.23923066737396376
Servicio,10,0.699541378498543
Servo,6,0.6413577027415158
Session,117,0.6326903031137597
Set,1575,0.6754422347528314
Setpoint,9,0.4427788679281043
Setting,1549,0.5771200651982392
Settings,13,0.7334558158495034
Setup,1552,0.7461341919538192
Sewing,18,0.7902442693319043
Señal,9,0.41375221260305906
Sff,15,0.8046084448811598
Sfp,6,0.826314966310747
Shack,52,0.5893884359191781
Shade,63,0.7115127868999567
Shadow,69,0.5432721435474536
Shaft,14,0.742997823317897
Shake,39,0.7275144888742197
Shaking,9,0.7098327976822879
Sham,7,0.030409534436850145
Shame,200,0.253755165606417
Shape,362,0.6870669406207476
Share,51,0.5656385666136653
Sharing,26,0.5100479933249656
Shark,8,0.6969807646310073
Sharp,34,0.5521056494258921
Sharper,8,0.5843778798880521
Sharpie,9,0.7128270690316438
Sharpness,86,0.7564312401240344
Sheath,17,0.7326306643123698
Sheathing,10,0.6692981383879669
Shed,15,0.7803020653411902
Sheerness,13,0.7150685113514416
Sheesh,6,0.5177262393214429
Sheet,138,0.5589879279966977
Shelf,179,0.6071596912292252
Shell,118,0.6910767509474126
Shelter,6,0.8230815511681916
Shield,127,0.6794408595852997
Shielding,37,0.7674010307823049
Shift,78,0.6543943151224924
Shifter,10,0.7950633414904587
Shifting,7,0.6461641538023416
Shim,7,0.7912807213142514
Shine,13,0.7372662343270628
Ship,68,0.5926673514481723
Shipment,99,0.721559455715275
Shipper,14,0.6751488282295343
Shipping,1036,0.7151465466099212
Shirt,84,0.6865046339981269
Shock,64,0.6176995860423631
Shoe,94,0.733793388522788
Shoot,190,0.7231221272715246
Shooter,27,0.760254047359922
Shooting,89,0.7017016263601495
Shop,180,0.6327044178133494
Shopper,9,0.5707165991771035
Shopping,76,0.6309413196074131
Short,33,0.5733044326435915
Shortage,21,0.500538971712688
Shortcoming,36,0.586853262826076
Shortcut,42,0.8167593677878487
Shortfall,6,0.7173704503414532
Shot,552,0.7068812659495382
Shotgun,6,0.7825397016616383
Shoulder,232,0.769900167446018
Show,118,0.7103817910359239
Showbiz,6,0.30836464996294427
Shower,71,0.741432362418084
Showing,11,0.5285023291574114
Shrink,14,0.7108458264265209
Shroud,10,0.7609861829085276
Shuffle,43,0.6423718824774178
Shure,97,0.633866103234375
Shut,52,0.40907387963446895
Shutdown,28,0.4258128362957255
Shutter,92,0.6477578012098725
Shuttle,9,0.622320331283845
Sibling,12,0.8470257504765565
Sidewalk,13,0.4161840135840556
Siding,9,0.6874543733429164
Siempre,16,0.5423505311882764
Sierra,15,0.6912974470023376
Sigh,26,0.2701782415947841
Sight,138,0.6453300366486118
Sigma,48,0.7172996882345615
Sign,189,0.592368324085222
Signal,1476,0.5683231479792341
Signature,19,0.6853933973087758
Silence,30,0.4277320679781648
Silent,6,0.9273013229831122
Silicon,52,0.7114769275906908
Silicone,168,0.710094437322325
Silk,19,0.6989306133396703
Sill,9,0.6743622763509242
Silver,105,0.6692649200101316
Silverado,9,0.7062399276279999
Sim,62,0.47875543001235554
Sima,8,0.8936696598248091
Simple,70,0.8430516586462286
Simplex,6,0.6766248168254
Simplicity,58,0.8315715271455701
Sin,41,0.6436303961360487
Singapore,6,0.633107359521091
Singer,6,0.5933032140116362
Single,17,0.41218779252855764
Sink,56,0.7403632515675521
Sip,6,0.5364639566178084
Siren,9,0.7550231610269597
Siri,22,0.5649645851438188
Sirius,20,0.7093563881215232
Sirve,18,0.26564830417434376
Sis,6,0.6795491973158884
Sistema,10,0.6835405442398041
Sister,117,0.7902476474804193
Sit,8,0.6764554398178007
Site,479,0.557142082653082
Sitter,10,0.6539208234549733
Sitting,7,0.6619312389188313
Situation,302,0.6523050899135859
Size,2992,0.7627623736724786
Sized,10,0.9570319610356819
Sizing,9,0.6197574445977807
Sketch,12,0.789659713716901
Skill,61,0.5734727604784163
Skin,136,0.6032473298829941
Skinomi,7,0.6873501513868437
Skip,53,0.4328172110144119
Skipping,9,0.6225831474520318
Skull,31,0.6885432326347537
Skullcandy,37,0.6188906933616759
Sky,64,0.6856138326934342
Skype,61,0.7713276384986143
Skyrim,6,0.9338625420932658
Slack,22,0.8852013635054887
Slacker,10,0.7516714379027689
Slam,6,0.5173553265049122
Slant,8,0.6839656056909007
Slate,8,0.616605774666823
Slave,24,0.6490373594776125
Sleeker,8,0.6760906508243352
Sleekness,7,0.8685414760111598
Sleep,361,0.6250635229889844
Sleeping,6,0.6173035951408868
Sleeve,186,0.7177167293013886
Sli,17,0.8499862119360306
Slice,6,0.5305957489278322
Slide,142,0.6467686828173997
Slider,43,0.5156159498192422
Slideshow,6,0.5102801325265318
Slight,7,0.7840377792266996
Slim,35,0.5984578661387786
Sling,55,0.8634424222138477
Slip,37,0.5955210441571654
Slippery,9,0.4785563227164352
Slit,14,0.6190880444150285
Sliver,11,0.61099718121907
Slope,12,0.8165749337883123
Slot,582,0.666463895944804
Slow,30,0.3905033443200712
Slowdown,14,0.7930816215625133
Slowness,8,0.3988634904380888
Slr,74,0.7952446434204388
Slrs,10,0.7780509905365761
Small,32,0.6272071931025494
Smart,135,0.6766823734157327
Smartphone,157,0.7375102523188025
Smartthing,8,0.6632867608132074
Smartthings,28,0.6929279871110339
Smartware,17,0.5787065109539339
Smartwatch,23,0.5794308638932821
Smartwatche,7,0.7795621744735399
Smb,6,0.6931894992788633
Smc,14,0.502692829260403
Smear,11,0.5223733658415519
Smell,110,0.60688491527134
Smh,15,0.058777581558873256
Smile,12,0.7518674168701788
Smoke,28,0.3209241745883316
Smoking,9,0.35675456491945723
Smooth,15,0.8205542661919025
Sms,10,0.2320904941065237
Smudge,41,0.6330386397683292
Snack,22,0.892298961689283
Snag,15,0.7748076184846772
Snake,6,0.65151455662514
Snap,149,0.7188198425435546
Snapshot,35,0.5688794701996293
Snd,6,0.7832738709500214
Sniper,6,0.8193007557905124
Snob,11,0.9362219571908512
Snooze,19,0.4856773478187327
Snorkeling,6,0.5382637160752589
Snow,59,0.7231525421476532
Snug,204,0.7819532225864582
Snugg,15,0.5757764722104184
Soap,15,0.598176628521954
Soccer,13,0.8176649724001226
Sock,17,0.76545189202443
Socket,244,0.6342218502403904
Soda,8,0.46107939077046467
Sodimm,7,0.7853634762078789
Sofa,27,0.7359015303006379
Soft,9,0.8706835105032142
Softbox,45,0.7385303284618809
Softboxe,6,0.9938000871819289
Softness,15,0.6982109627026755
Software,1503,0.5832977249935786
Soho,6,0.7148576966307397
Sol,16,0.402105763903819
Solar,11,0.6895691897794181
Solder,44,0.5414334015089977
Soldering,34,0.47138171372524296
Solid,25,0.7413986903027399
Solo,67,0.5478149032021622
Solution,625,0.6048170796427293
Something,10,0.6069950939621777
Son,991,0.7338192715691049
Song,442,0.6502029157473108
Sonido,50,0.8315090198325925
Sonos,47,0.8336305409733966
Sony,837,0.6777609663648823
Sonys,7,0.8512818783118357
Soo,30,0.6063355441374976
Sooo,22,0.6822508013812528
Soooo,29,0.579331891112439
Sooooo,22,0.5964302552066246
Sore,7,0.723166829972927
Sorry,13,0.18686681591834015
Sort,301,0.5643433422978872
Sorta,10,0.5929058621346485
Soul,15,0.7223343031791349
Sound,5461,0.6692097744317707
Soundbar,134,0.696798087417195
Soundcore,6,0.6443411466558852
Soundfly,61,0.792169892647567
Sounding,36,0.6469952079060022
Soundlink,17,0.4815195709730581
Soundpeats,8,0.503073234227486
Sounds,9,0.6710369518647591
Soundstage,18,0.8816263714527142
Soundtrack,7,0.8880379161128076
Source,472,0.6233390061999547
South,46,0.6990782361162533
Southern,8,0.40493169928959105
Space,1275,0.8132097972749947
Spacebar,6,0.5616092509590089
Spacer,38,0.7216733415415021
Spacing,15,0.7500314047375771
Spade,8,0.7019733639172046
Spaghetti,6,0.67971259294427
Spain,9,0.6411890453180402
Spam,9,0.4065629211513119
Span,27,0.46091665724977954
Spanish,19,0.31320356032320934
Spare,87,0.741414072224034
Spark,10,0.4357768053538166
Sparkle,12,0.6065770009057209
Speaker,2727,0.6759697070866094
Speakers,12,0.8019417711620918
Speaking,7,0.6077246112857081
Spec,313,0.5934214766272407
Special,15,0.4753289939253591
Specialist,12,0.2938790710710843
Specialty,7,0.9236055533983745
Specific,6,0.6828335759346373
Specification,63,0.5420384931713915
Speck,35,0.5907614625691037
Spectre,8,0.5754327721951995
Spectrum,37,0.7983926134439645
Speech,30,0.6339868200147369
Speed,1602,0.6948704916896098
Speedlight,26,0.7552872545806727
Speedlite,7,0.7509430846132871
Spell,7,0.7449112012483445
Spend,6,0.5883977348566987
Spending,11,0.687579889836012
Spider,11,0.6050994536648928
Spigen,13,0.7413606467576196
Spike,20,0.6855802676756866
Spill,27,0.8197534611843165
Spin,34,0.5061636260048973
Spine,21,0.7796262295194625
Spinner,13,0.818777243452272
Spinning,16,0.37480589098413475
Spirit,8,0.9264737827870704
Spite,30,0.4168517079204321
Splash,13,0.716276741738861
Splicing,7,0.8541465157094146
Split,40,0.537977171573948
Splitter,117,0.6939909053707329
Splitting,6,0.3416752015570334
Sponge,9,0.7936480025657349
Sport,158,0.7375242199750228
Sporting,16,0.8519100910980342
Sports,6,0.3774935374191652
Spot,492,0.6339283050409704
Spotify,24,0.7720429656968312
Spotlight,9,0.6925126978118593
Spouse,23,0.6604764229398469
Spray,41,0.6556738467358916
Spread,6,0.7290488640962091
Spreadsheet,25,0.7353745108906878
Spring,130,0.6191352070924879
Sprint,14,0.6130160325639216
Spy,9,0.6444708233272346
Spyware,8,0.4081294169591274
Sqft,12,0.7043612169945845
Squad,18,0.3817640802460826
Square,64,0.5559859110726393
Squaretrade,19,0.5239697855094595
Squeak,6,0.5444798231280098
Squeal,7,0.32538441508742316
Squeegee,14,0.59036604074728
Squeeze,10,0.6705319582368248
Squelch,7,0.4491733628591256
Ssd,440,0.7124401137002182
Ssh,8,0.8052592903550249
Ssid,55,0.5762058157545239
Ssl,6,0.34069737429187325
Stability,104,0.7281568928221811
Stabilization,46,0.6838690945549625
Stabilizer,23,0.5210626568245378
Stack,13,0.7398088690914357
Staff,42,0.5791455935070102
Stage,60,0.6921426380995399
Stain,39,0.5013232159567101
Stair,24,0.8009058375434203
Stake,7,0.8550836139599726
Stamp,22,0.5300093871192075
Stand,1314,0.7239887776998315
Standard,200,0.6134898650398827
Standby,16,0.6887063991707691
Standing,50,0.757404587820929
Standoff,13,0.8826826948744173
Standout,6,0.8841893920640965
Standpoint,20,0.5283651303823718
Staple,6,0.9070440264767967
Staples,15,0.6749829067266546
Starcraft,7,0.9376976571033343
Start,274,0.5152999973869469
Startech,9,0.40713689105016077
Starter,49,0.6230912087794052
Starting,20,0.6631325891226879
Startup,43,0.5694084583181308
Stat,11,0.8272855984237553
State,217,0.534009264766111
Statement,35,0.48576387279775063
States,16,0.403955289919395
Static,262,0.4638435402744559
Station,778,0.6123810763114362
Statistic,6,0.6040411495099155
Status,114,0.4870080177609915
Stay,75,0.7868133424484404
Staying,9,0.36242952534101075
Steal,81,0.9119014051452442
Stealth,9,0.9395171507753225
Steam,44,0.7470922124332653
Steel,70,0.7225843068789151
Steering,26,0.7290031000190468
Stem,23,0.6803843917947708
Step,492,0.5995645082255918
Stereo,541,0.738530226635888
Steve,18,0.911961112218301
Stick,479,0.6066472650044012
Sticker,472,0.6475357278915784
Stickiness,11,0.5043662434591997
Sticky,11,0.4107738975858824
Stiff,7,0.6774550797085145
Stiffness,11,0.5976059734186326
Still,33,0.6205832854558883
Stink,9,0.29121487168595195
Stitch,9,0.7764552548728211
Stitching,63,0.5853911715616021
Stm,13,0.9538263807212038
Stock,382,0.7121618448995809
Stocking,37,0.8384643141223539
Stomach,8,0.7660750415761868
Stone,26,0.6735578791983874
Stones,6,0.35007107560522854
Stop,140,0.48958490137925503
Stopped,13,0.05951455698008291
Stopper,15,0.6926259729152662
Storage,1153,0.6826778791501695
Store,763,0.6126731641741316
Storm,76,0.8168764100151557
Story,224,0.5916718626245451
Str,8,0.8566880438738735
Straight,8,0.4339949806089862
Strain,88,0.6832452530685177
Strand,21,0.4620056850392194
Stranger,12,0.5359067518462931
Strap,768,0.7219637041533673
Strategy,11,0.5635667404144029
Straw,25,0.3770481982920319
Streak,24,0.40449351361894514
Stream,150,0.5204183402436562
Streamer,14,0.8044171032187089
Streaming,205,0.7065016762526328
Street,170,0.6088059335430872
Streetpilot,25,0.8429709906376956
Strength,252,0.6710404472312601
Stress,126,0.6610812602579937
Stretch,34,0.6603341761331061
Stride,6,0.7118482642496625
Strike,27,0.5517808132615216
String,76,0.6138110879033584
Strip,305,0.6704264701603503
Stripe,16,0.5923755976327811
Strix,8,0.4427315094799269
Strobe,45,0.7975605267753255
Stroke,22,0.4655547529946489
Strong,11,0.9341666519533398
Structure,43,0.6618252321673344
Struggle,30,0.5686823324038415
Stud,86,0.8123092576460358
Student,147,0.834787562873106
Studio,147,0.8064191644743729
Study,52,0.8388105964697667
Stuff,773,0.6990061640989167
Stuffer,26,0.8977953968989403
Stupid,16,0.32136914681541384
Sturdiness,68,0.7892686185052085
Sturdy,93,0.8903567532175384
Stutter,21,0.37651519924180493
Stuttering,19,0.6120538068935275
Style,453,0.7561070538377876
Styling,18,0.7425529150479835
Stylish,15,0.8616036535531748
Stylist,8,0.4154308229335584
Stylus,129,0.7395176207858802
Styrofoam,16,0.7067140229337383
Sub,297,0.7356793725415175
Subaru,13,0.6069690137967252
Subject,98,0.76317325316457
Subnet,7,0.7526305492169091
Subpar,6,0.14060342924979827
Subscriber,7,0.5067137827708004
Subscription,631,0.2679092380114292
Substance,17,0.3094551540014115
Substitute,17,0.49802008852951557
Subtitle,10,0.3411589681840269
Suburb,11,0.6063443012853068
Suburban,6,0.7811838141545498
Subway,10,0.9265716430643807
Subwoofer,158,0.7072794365738423
Success,130,0.4293333959492604
Successor,6,0.9901425625042369
Suck,105,0.2398684745881751
Sucker,27,0.6438323634237922
Suction,174,0.6073650256682946
Suede,19,0.7332241460435877
Suggestion,150,0.4915379733365262
Suit,31,0.7598348013303738
Suitcase,38,0.8128316055322342
Suite,18,0.7362199573593292
Sum,20,0.5662931686892989
Summary,83,0.6160994607212543
Summer,127,0.7509939180026849
Sun,166,0.6281768172434622
Sunday,41,0.7120026083036309
Sunglass,25,0.790618511189241
Sunlight,83,0.7310745922618206
Sunpak,8,0.9914152151759481
Sunrise,11,0.5805409213432788
Sunset,21,0.6883041285362284
Sunshine,8,0.8236703097027203
Super,229,0.7235182120173577
Superb,57,0.8359730659394061
Superglue,7,0.5442086846534429
Supervisor,29,0.21618641197585084
Superzoom,9,0.7232498067379411
Supper,10,0.7127376172342338
Supplier,66,0.5618297499406087
Supply,422,0.6464982713244384
Support,1930,0.341767154737636
Supporter,6,0.34751017964057
Supports,11,0.9227206858340651
Suppose,7,0.8367966992580997
Surf,10,0.6753258110547904
Surface,672,0.6740779090342758
Surfboard,14,0.7507332321474678
Surfing,18,0.6184773319206821
Surge,125,0.6822899215386132
Surgery,14,0.8180032469473579
Surprise,227,0.7250421099986066
Surround,191,0.7749281177360546
Surrounding,29,0.7902481869080883
Surveillance,70,0.6184586527773978
Survey,9,0.3383953024038217
Sus,11,0.7033426114146344
Suspicion,8,0.4297555334378558
Suv,25,0.747883150720736
Swab,9,0.4803565980918292
Swann,9,0.22690201594701243
Swap,24,0.7514055090347634
Sweat,77,0.6085052622074727
Sweater,11,0.6141621347156946
Sweating,7,0.9242904540733434
Sweaty,22,0.7396851247229445
Swim,22,0.726197794638045
Swimming,27,0.792381282821427
Swing,21,0.6960583084257363
Swipe,19,0.5676661240500643
Switch,862,0.6558363057261009
Switcher,22,0.6969650498146869
Switching,29,0.687889879735002
Switzerland,6,0.6813491042315339
Swivel,119,0.7280160576373411
Swr,18,0.3768772554532107
Sylvania,10,0.21180689244065434
Symbol,36,0.6169675938783459
Symphonized,7,0.6549790721286887
Symptom,18,0.17639055002817056
Sync,328,0.5126377696990458
Synch,9,0.3725427427432603
Syncing,9,0.6059702466914637
Syndrome,9,0.7675562179582711
Synology,26,0.7481821970370499
System,2319,0.6179559801426094
Systems,15,0.4464524561849733
Súper,14,0.8572451154801196
Tab,457,0.6224874582969568
Table,472,0.6839343235904889
Tablet,2120,0.6471263801655025
Tabletop,6,0.9954447607209053
Tablets,6,0.6687820049458727
Tablo,6,0.8320616241641497
Tack,17,0.9214994084635263
Tacoma,24,0.7577064580570246
Tact,10,0.5149017938121687
Tactile,25,0.837066403333447
Tad,108,0.7982562181590496
Tag,117,0.6302407495260813
Tahoe,8,0.6467123946858919
Tail,24,0.5909212445391555
Tailgate,21,0.6929029557151287
Taiwan,7,0.23314511682838202
Taker,8,0.7984826348110801
Taking,18,0.7247970865541397
Tal,10,0.5734105766285211
Talent,7,0.7769659321139832
Talk,118,0.6351728534484549
Talkie,16,0.5777518173345015
Tamaño,13,0.7686630566604435
También,6,0.5957989864594614
Tamron,23,0.6807320994001044
Tan,33,0.6355971780087036
Tandem,7,0.8680966892300473
Tangle,37,0.841501121264554
Tank,55,0.8210344090441305
Tap,74,0.6695635873102465
Tape,527,0.5899349606210156
Target,74,0.6083389858084391
Targus,6,0.8326566027996402
Task,151,0.6878849991180627
Taste,62,0.7144025901510641
Tax,53,0.6172632185712331
Taxis,7,0.8537006408026043
Tbh,9,0.5651857591454044
Tcl,23,0.626821174998717
Tdp,6,0.6166612069355324
Tea,7,0.41549411944911946
Teac,6,0.6124309520237148
Teacher,53,0.7225749832969258
Teaching,11,0.8201702981684569
Teal,9,0.7861824298225757
Team,154,0.5402693329803708
Teams,23,0.63427140568092
Tear,96,0.6511399578274298
Tearing,8,0.7068063871920458
Tech,826,0.40922142584482357
Techie,37,0.5784900445684577
Technica,20,0.6668734042163124
Technical,13,0.2126690525955592
Technician,60,0.39876806898391803
Technique,22,0.7838246562635256
Techno,12,0.8963487799386106
Technology,319,0.6363461354300217
Teck,9,0.7493654064471937
Tee,8,0.3763921524223406
Teen,59,0.7765542684809573
Teenager,44,0.7171449552396635
Teeny,9,0.7550299674751133
Tele,13,0.8218547780214487
Telephone,54,0.5885194712216077
Telephoto,44,0.7890064676956338
Telescope,40,0.7866150074856705
Television,191,0.6809344184622629
Telnet,6,0.7816595953190699
Teléfono,8,0.4523277087137103
Temp,120,0.7557515567569377
Temper,6,0.6718843471996175
Temperature,159,0.7427087755844375
Template,22,0.8312382484741234
Tendency,41,0.6941105063973426
Tener,20,0.8146798631933052
Tengo,30,0.6229613307058268
Tension,86,0.5694287326241042
Tent,12,0.6875675894261803
Tenth,6,0.6978424509288743
Terabyte,8,0.6247913542720198
Term,367,0.6447275579693559
Terminal,59,0.6298437247667422
Termination,12,0.7942190017444469
Terrain,16,0.6455090365629985
Terrible,20,0.07210702865268104
Territory,9,0.7826005412110438
Tesla,9,0.7668565334994734
Test,469,0.6287332667745862
Testament,7,0.5987321293235125
Tester,50,0.7003965081920615
Testing,146,0.5991170634759279
Tether,10,0.44887662553810515
Texas,30,0.6802516055303083
Text,261,0.6305469295160062
Textbook,9,0.5628720368452681
Texting,9,0.4583947511338111
Texture,120,0.7995586016583426
Tha,8,0.31718791721505113
Thailand,9,0.7075254322197806
Thank,900,0.82629562353189
Thanksgiving,17,0.43646328533342216
Thankyou,6,0.6927543386506537
That,6,0.7219919691172739
Theater,136,0.8246844019591556
Theatre,26,0.8571057752588576
Theft,22,0.6551013621111369
Theirs,8,0.5462179657479282
Theme,43,0.8741289466285475
Theory,45,0.4025962920704236
Ther,10,0.5588015309302137
Thermal,13,0.8040455655561976
Thermaltake,17,0.7167514132092679
Thermostat,12,0.47529702125939366
Theses,7,0.8089126774076638
Thesis,16,0.372430806979537
Thick,6,0.8943816594740687
Thicker,7,0.9613328798274908
Thickness,135,0.7322879986983565
Thief,21,0.5624317357654772
Thin,8,0.970142355419739
Thingie,9,0.6468494037269719
Thingy,16,0.6911019161834702
Think,13,0.5713247699022759
Thinking,101,0.33269870084984743
Thinkpad,32,0.680803803006711
Thinness,9,0.6790661213615548
Third,7,0.6121792966233832
Tho,81,0.6387948303071661
Thought,226,0.5028013854762241
Thoughts,9,0.7998129373105863
Thousand,73,0.6310659763863715
Thr,15,0.39385886451927943
Thread,109,0.5381142728514232
Threading,17,0.7222177846877671
Threshold,19,0.6854446762805119
Thrive,17,0.5726847853134934
Throat,7,0.2961315772762256
Throughput,63,0.7206278487338706
Throw,14,0.6642134151126291
Throwaway,6,0.8560101561621801
Thumb,329,0.6970513890494998
Thumbnail,15,0.38249936323069655
Thumbscrew,15,0.5411289082238606
Thump,18,0.7814014179489782
Thumping,6,0.7394594890841594
Thunder,7,0.6145370305249733
Thunderbolt,45,0.7277174266501485
Thunderstorm,7,0.7689028889373211
Thursday,18,0.6381349217319641
Thw,6,0.8129783989182519
Thx,17,0.8252813785083537
Tic,13,0.7962396529630775
Ticket,78,0.5162673051325748
Ticwatch,11,0.984900005044024
Tide,6,0.8536247051694469
Tie,176,0.7302904996100882
Tiempo,32,0.7113230839313474
Tiene,67,0.5560727758461665
Tienen,6,0.567603575065732
Tier,29,0.6850427229605728
Tiger,10,0.9917971645889339
Tighten,11,0.8207804390694946
Tightening,8,0.38277316505264025
Tightness,14,0.7850216149693422
